"","X","Protein.Id","Description","p_values","q_values","foldChange","LFC"
"5038",5038,"E9Q735","E9Q735_MOUSE Protein Ube4a",0.0033575401668344,0.0258770868790391,1.08849255032472,0.122331533712287
"8157",8157,"Q8CIF6","SIDT2_MOUSE SID1 transmembrane family member 2",0.00135150377792603,0.0159514271688922,1.14314996672584,0.193014679194961
"6168",6168,"Q9R1Z7","PTPS_MOUSE 6-pyruvoyl tetrahydrobiopterin synthase",0.00139726245507969,0.0161762279983413,-1.16052036454367,-0.214771838984325
"7066",7066,"Q9Z2G0","FEM1B_MOUSE Protein fem-1 homolog B",0.0122795607354841,0.0564970233951305,1.17380842079302,0.231196963025746
"257",257,"P62492","RB11A_MOUSE Ras-related protein Rab-11A",0.000231282360871374,0.00794102470075883,1.22380164538385,0.291369743969504
"2781",2781,"Q9JHJ0","TMOD3_MOUSE Tropomodulin-3",0.00209460182239942,0.0197743466342509,1.2357843150411,0.305426967535572
"858",858,"Q60847","COCA1_MOUSE Collagen alpha-1(XII) chain",0.0074943557159276,0.041306224163649,1.37729912149873,0.461841917670736
"1552",1552,"Q9CYR6","AGM1_MOUSE Phosphoacetylglucosamine mutase",0.00802979884690886,0.0432963791580692,-1.08486396075536,-0.117514143638836
"5089",5089,"Q3U0J8","TBD2B_MOUSE TBC1 domain family member 2B",0.0166254600128845,0.0678700200525983,1.09665576379252,0.133110740138462
"78",78,"Q3V0K9","PLSI_MOUSE Plastin-1",1.71951569654062e-05,0.00305961651656194,1.22120254907304,0.288302506065128
"6760",6760,"P58069","RASA2_MOUSE Ras GTPase-activating protein 2",0.000191872579677908,0.00751424432853435,1.19229656361295,0.253743126436793
"4180",4180,"Q8BTI9","PK3CB_MOUSE Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform",0.00162519358970656,0.0173496199478074,1.12859027607511,0.174521824499391
"2904",2904,"Q99M51","NCK1_MOUSE Cytoplasmic protein NCK1",0.0191969279596187,0.0742565478967291,-1.06165440743066,-0.0863142126322184
"1561",1561,"Q6ZQA0","NBEL2_MOUSE Neurobeachin-like protein 2",0.000195449901262001,0.00760012162351751,1.19446403548753,0.256363415866324
"4623",4623,"Q62312","TGFR2_MOUSE TGF-beta receptor type-2",0.000953386979920971,0.0134998209131246,1.27459125635797,0.350034669069764
"6411",6411,"P03921","NU5M_MOUSE NADH-ubiquinone oxidoreductase chain 5",0.0260817017375689,0.090839047326648,-1.07679228801735,-0.10673998252097
"2355",2355,"P70398","USP9X_MOUSE Probable ubiquitin carboxyl-terminal hydrolase FAF-X",0.00128338719324093,0.0155622580395215,1.06549946676146,0.0915298711114346
"6980",6980,"Q60989","XIAP_MOUSE E3 ubiquitin-protein ligase XIAP",0.00839645797034546,0.0443960003147788,1.15918659549395,0.213112817186385
"7522",7522,"Q7TNL7","Q7TNL7_MOUSE Dual specificity protein phosphatase",0.00706148637054168,0.0399461919142507,1.34014127796566,0.422385097904426
"1385",1385,"P26041","MOES_MOUSE Moesin",0.00313506687880691,0.0250302584897193,1.15231967110683,0.204540997981897
"1966",1966,"Q64430","ATP7A_MOUSE Copper-transporting ATPase 1",0.000369185220218423,0.00913875320450721,1.25540791327339,0.328156207871692
"3720",3720,"Q78IK4","APOOL_MOUSE Apolipoprotein O-like",0.000184254639784172,0.00745799614576576,1.08747298752129,0.120979565326343
"133",133,"Q3UNA4","NXT2_MOUSE NTF2-related export protein 2",0.00297896348337792,0.0242615085686052,-1.06590891022607,-0.0920841544384182
"8171",8171,"Q6PHN7","TM164_MOUSE Transmembrane protein 164",0.000363492981914331,0.00913875320450721,1.31180601795193,0.391554398592021
"754",754,"Q7TMY8","HUWE1_MOUSE E3 ubiquitin-protein ligase HUWE1",0.00102381161436527,0.0138740034165227,1.10049582084744,0.138153666579656
"8111",8111,"Q64323","PIGA_MOUSE N-acetylglucosaminyl-phosphatidylinositol biosynthetic protein",0.000518385870004701,0.0102011613188066,1.30272895671093,0.381536950763336
"769",769,"O70589","CSKP_MOUSE Peripheral plasma membrane protein CASK",0.00158634676631573,0.0171727429188759,1.08319576677356,0.115294005854643
"2194",2194,"Q8BU31","RAP2C_MOUSE Ras-related protein Rap-2c",0.0152355165985635,0.064343429325401,1.10923173815598,0.149560801534352
"4516",4516,"Q00612","G6PD1_MOUSE Glucose-6-phosphate 1-dehydrogenase X",1.1376088738311e-05,0.00251657530602907,-1.10400470685816,-0.142746322973368
"4299",4299,"P70290","EM55_MOUSE 55 kDa erythrocyte membrane protein",0.0207152850197349,0.0779902902405884,1.05552451241155,0.0779600827342836
"79",79,"Q99K51","PLST_MOUSE Plastin-3",0.00169830606741922,0.0175070971811414,1.82012836047436,0.864040196846924
"2241",2241,"Q9QUJ7","ACSL4_MOUSE Long-chain-fatty-acid--CoA ligase 4",0.001766829373578,0.0178316873276646,1.17478647522497,0.232398561788184
